Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2017/12/23, 02:13:51, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:13:56, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:01, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:06, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:11, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:16, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:21, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:26, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:31, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:36, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:41, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:46, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:51, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:14:56, -52.721214, -61.019474, 0.03,  0.00, 67, 0, 0.00, 
2017/12/23, 02:15:01, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 39.04, 
2017/12/23, 02:15:06, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:15:11, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:15:16, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:15:21, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:15:26, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:15:31, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:15:36, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:15:41, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:15:46, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:15:51, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:15:56, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:01, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:06, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:11, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:16, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:21, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:26, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:31, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:36, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:41, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:46, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:51, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:16:56, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:01, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:06, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:11, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:16, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:21, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:26, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:31, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:36, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:41, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:46, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:51, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:17:56, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:01, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:06, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:11, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:16, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:21, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:26, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:31, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:36, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:41, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:46, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:51, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:18:56, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:19:01, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:19:06, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:19:11, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:19:16, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:19:21, -52.720982, -61.019909, -1.07,  0.00, 193, 0, 0.00, 
2017/12/23, 02:19:26, -52.720669, -61.020203, -0.19,  756.00, 193, 0, 40.04, 
2017/12/23, 02:19:31, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 1.16, 
2017/12/23, 02:19:36, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:19:41, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:19:46, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:19:51, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:19:56, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:20:01, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:20:06, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:20:11, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:20:16, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:20:21, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:20:26, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:20:31, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:20:36, -52.720661, -61.020214, -0.03,  0.00, 284, 0, 0.00, 
2017/12/23, 02:20:41, -52.720528, -61.020344, -0.98,  2592.00, 342, 0, 17.19, 
2017/12/23, 02:20:46, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.86, 
2017/12/23, 02:20:51, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:20:56, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:01, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:06, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:11, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:16, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:21, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:26, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:31, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:36, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:41, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:46, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:51, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:21:56, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:01, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:06, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:11, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:16, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:21, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:26, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:31, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:36, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:41, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:46, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:51, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:22:56, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:01, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:06, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:11, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:16, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:21, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:26, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:31, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:36, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:41, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:46, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:51, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:23:56, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:01, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:06, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:11, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:16, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:21, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:26, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:31, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:36, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:41, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:46, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:51, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:24:56, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:01, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:06, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:11, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:16, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:21, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:26, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:31, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:36, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:41, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:46, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:51, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:25:56, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:01, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:06, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:11, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:16, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:21, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:26, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:31, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:36, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:41, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:46, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:51, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:26:56, -52.720524, -61.020355, -1.15,  0.00, 342, 0, 0.00, 
2017/12/23, 02:27:01, -52.720425, -61.020924, -1.89,  1980.00, 342, 0, 39.87, 
2017/12/23, 02:27:06, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.95, 
2017/12/23, 02:27:11, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:27:16, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:27:21, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:27:26, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:27:31, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:27:36, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:27:41, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:27:46, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:27:51, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:27:56, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:01, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:06, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:11, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:16, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:21, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:26, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:31, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:36, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:41, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:46, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:51, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:28:56, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:01, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:06, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:11, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:16, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:21, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:26, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:31, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:36, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:41, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:46, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:51, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:29:56, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:01, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:06, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:11, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:16, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:21, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:26, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:31, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:36, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:41, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:46, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:51, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:30:56, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:01, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:06, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:11, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:16, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:21, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:26, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:31, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:36, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:41, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:46, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:51, -52.720432, -61.020916, -2.70,  0.00, 126, 0, 0.00, 
2017/12/23, 02:31:56, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 39.79, 
2017/12/23, 02:32:01, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:32:06, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:32:11, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:32:16, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:32:21, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:32:26, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:32:31, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:32:36, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:32:41, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:32:46, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:32:51, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:32:56, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:01, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:06, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:11, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:16, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:21, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:26, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:31, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:36, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:41, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:46, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:51, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:33:56, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:01, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:06, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:11, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:16, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:21, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:26, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:31, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:36, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:41, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:46, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:51, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:34:56, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:35:01, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:35:06, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:35:11, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:35:16, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:35:21, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:35:26, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:35:31, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:35:36, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:35:41, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:35:46, -52.720585, -61.021450, -1.85,  0.00, 126, 0, 0.00, 
2017/12/23, 02:35:51, -52.720749, -61.021980, -0.22,  1548.00, 126, 0, 40.08, 
2017/12/23, 02:35:56, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.92, 
2017/12/23, 02:36:01, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:36:06, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:36:11, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:36:16, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:36:21, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:36:26, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:36:31, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:36:36, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:36:41, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:36:46, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:36:51, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:36:56, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:37:01, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:37:06, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:37:11, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:37:16, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:37:21, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
2017/12/23, 02:37:26, -52.720745, -61.021992, -0.03,  0.00, 126, 0, 0.00, 
